"","StartStationID","EndStationID","Gender","BirthDecade"
"18191","3199","3202","2","80s"
"18192","3202","3214","2","80s"
"18193","3184","3211","1","80s"
"18194","3211","3225","1","60s"
"18195","3195","3207","1","80s"
"18196","3199","3199","1","70s"
"18197","3203","3187","2","70s"
"18198","3183","3214","1","70s"
"18199","3214","3199","2","80s"
"18200","3199","3214","2","80s"
"18201","3201","3195","1","60s"
"18202","3195","3225","1","90s"
"18203","3195","3201","1","80s"
"18204","3201","3196","1","60s"
"18205","3196","3201","1","60s"
"18206","3201","3202","1","70s"
"18207","3202","3186","1","80s"
"18208","3186","3199","1","80s"
"18209","3199","3183","2","90s"
"18210","3183","3213","1","80s"
"18211","3207","3195","1","90s"
"18212","3210","3197","1","90s"
"18213","3220","3209","1","80s"
"18214","3209","3202","1","70s"
"18215","3202","3187","1","80s"
"18216","3225","3225","2","90s"
"18217","3206","3199","2","80s"
"18218","3209","3268","2","70s"
"18219","3268","3186","2","70s"
"18220","3267","3183","1","70s"
"18221","3183","3199","2","90s"
"18222","3199","3183","2","90s"
"18223","3187","3183","2","80s"
"18224","3270","3186","1","80s"
"18225","3268","3185","1","80s"
"18226","3205","3187","1","80s"
"18227","3187","3203","1","70s"
"18228","3203","3211","1","70s"
"18229","3206","3205","1","70s"
"18230","3186","3273","2","80s"
"18231","3186","3279","1","80s"
"18232","3270","3186","1","80s"
"18233","3273","3186","1","80s"
"18234","3186","3279","1","90s"
"18235","3211","3203","2","70s"
"18236","3202","3203","1","80s"
"18237","3195","3191","1","70s"
"18238","3186","3213","1","70s"
"18239","3186","3203","1","90s"
"18240","3203","3203","1","60s"
"18241","3267","3183","1","80s"
"18242","3276","3183","1","80s"
"18243","3225","3205","1","60s"
"18244","3205","3205","1","60s"
"18245","3205","3275","1","80s"
"18246","3195","3193","1","80s"
"18247","3193","3195","1","80s"
"18248","3195","3194","1","80s"
"18249","3194","3210","1","80s"
"18250","3276","3201","1","80s"
"18251","3184","3183","1","70s"
"18252","3183","3214","2","80s"
"18253","3214","3199","2","80s"
"18254","3199","3186","2","80s"
"18255","3186","3214","1","80s"
"18256","3183","3276","1","80s"
"18257","3186","3268","1","80s"
"18258","3268","3186","1","60s"
"18259","3186","3278","2","80s"
"18260","3186","3209","1","70s"
"18261","3209","3186","2","80s"
"18262","3276","3186","1","70s"
"18263","3203","3186","2","80s"
"18264","3186","3203","1","70s"
"18265","3185","3276","1","80s"
"18266","3276","3213","1","80s"
"18267","3213","3211","2","80s"
"18268","3211","3198","1","60s"
"18269","3198","3225","1","80s"
"18270","3225","3186","1","60s"
"18271","3186","3203","1","80s"
"18272","3211","3278","2","80s"
"18273","3278","3279","1","60s"
"18274","3279","3186","1","80s"
"18275","3183","3267","2","80s"
"18276","3267","3183","2","80s"
"18277","3186","3211","1","70s"
"18278","3211","3205","1","80s"
"18279","3205","3186","1","80s"
"18280","3199","3202","1","80s"
"18281","3202","3183","2","70s"
"18282","3183","3214","1","80s"
"18283","3214","3192","1","70s"
"18284","3185","3276","1","80s"
"18285","3187","3211","1","80s"
"18286","3276","3186","1","80s"
"18287","3192","3225","1","60s"
"18288","3205","3184","1","80s"
"18289","3186","3209","1","80s"
"18290","3198","3203","2","90s"
"18291","3186","3276","1","80s"
"18292","3276","3184","1","80s"
"18293","3184","3202","1","80s"
"18294","3202","3276","1","90s"
"18295","3203","3186","1","80s"
"18296","3186","3199","2","80s"
"18297","3207","3276","2","80s"
"18298","3183","3205","1","80s"
"18299","3205","3186","2","90s"
"18300","3186","3209","1","70s"
"18301","3202","3267","1","80s"
"18302","3267","3205","1","80s"
"18303","3205","3267","1","80s"
"18304","3267","3192","2","60s"
"18305","3192","3186","1","80s"
"18306","3220","3195","1","70s"
"18307","3195","3207","2","80s"
"18308","3207","3195","1","80s"
"18309","3195","3225","2","70s"
"18310","3225","3194","1","80s"
"18311","3195","3201","1","70s"
"18312","3201","3195","1","80s"
"18313","3207","3195","1","80s"
"18314","3195","3194","2","90s"
"18315","3195","3194","1","90s"
"18316","3225","3186","2","70s"
"18317","3183","3276","1","80s"
"18318","3276","3183","1","60s"
"18319","3213","3186","1","70s"
"18320","3186","3202","1","60s"
"18321","3194","3195","2","80s"
"18322","3183","3199","1","80s"
"18323","3214","3192","1","60s"
"18324","3209","3186","1","90s"
"18325","3203","3203","1","80s"
"18326","3203","3186","2","80s"
"18327","3186","3186","1","70s"
"18328","3186","3276","1","80s"
"18329","3203","3186","2","80s"
"18330","3279","3184","2","80s"
"18331","3187","3202","1","80s"
"18332","3203","3273","1","80s"
"18333","3273","3275","1","60s"
"18334","3214","3183","1","80s"
"18335","3194","3189","1","70s"
"18336","3202","3203","1","90s"
"18337","3203","3205","2","70s"
"18338","3205","3202","2","70s"
"18339","3202","3214","2","80s"
"18340","3276","3184","2","80s"
"18341","3183","3186","2","70s"
"18342","3186","3203","1","70s"
"18343","3183","3267","1","80s"
"18344","3187","3203","2","70s"
"18345","3183","3192","2","80s"
"18346","3202","3267","1","60s"
"18347","3270","3186","1","80s"
"18348","3186","3203","2","70s"
"18349","3186","3203","2","80s"
"18350","3186","3270","2","80s"
"18351","3183","3275","1","80s"
"18352","3267","3275","1","60s"
"18353","3275","3267","1","60s"
"18354","3267","3183","1","60s"
"18355","3183","3267","1","80s"
"18356","3202","3203","2","90s"
"18357","3184","3267","1","80s"
"18358","3186","3278","2","80s"
"18359","3278","3273","2","90s"
"18360","3190","3185","1","80s"
"18361","3270","3186","1","60s"
"18362","3202","3203","1","70s"
"18363","3225","3183","1","60s"
"18364","3183","3185","1","70s"
"18365","3203","3183","2","80s"
"18366","3195","3194","1","80s"
"18367","3186","3206","1","70s"
"18368","3186","3191","1","80s"
"18369","3191","3201","1","60s"
"18370","3205","3205","2","70s"
"18371","3209","3186","1","80s"
"18372","3214","3211","1","70s"
"18373","3211","3186","2","70s"
"18374","3206","3212","1","80s"
"18375","3184","3192","1","60s"
"18376","3214","3186","2","80s"
"18377","3186","3203","1","60s"
"18378","3202","3199","1","80s"
"18379","3194","3195","2","90s"
"18380","3189","3195","1","80s"
"18381","3209","3215","1","80s"
"18382","3185","3214","1","70s"
"18383","3214","3211","1","80s"
"18384","3187","3202","1","70s"
"18385","3202","3211","2","80s"
"18386","3220","3207","1","70s"
"18387","3212","3186","1","80s"
"18388","3186","3183","1","80s"
"18389","3209","3202","2","80s"
"18390","3186","3203","1","60s"
"18391","3184","3199","1","80s"
"18392","3186","3199","2","70s"
"18393","3199","3203","1","70s"
"18394","3187","3194","1","80s"
"18395","3225","3186","1","80s"
"18396","3203","3186","2","70s"
"18397","3186","3183","1","70s"
"18398","3183","3184","1","80s"
"18399","3187","3213","1","80s"
"18400","3213","3187","1","80s"
"18401","3186","3209","1","70s"
"18402","3186","3213","1","80s"
"18403","3213","3186","1","70s"
"18404","3214","3183","1","80s"
"18405","3212","3206","1","80s"
"18406","3206","3207","1","70s"
"18407","3209","3187","1","70s"
"18408","3183","3186","1","80s"
"18409","3209","3209","1","70s"
"18410","3209","3220","1","80s"
"18411","3215","3195","1","70s"
"18412","3186","3203","1","70s"
"18413","3194","3194","1","80s"
"18414","3212","3184","1","80s"
"18415","3184","3203","1","70s"
"18416","3203","3211","1","70s"
"18417","3203","3186","1","70s"
"18418","3186","3187","2","80s"
"18419","3185","3211","1","90s"
"18420","3211","3203","1","60s"
"18421","3202","3199","2","90s"
"18422","3202","3199","2","80s"
"18423","3199","3203","1","60s"
"18424","3186","3209","1","80s"
"18425","3195","3207","1","70s"
"18426","3199","3202","2","80s"
"18427","3199","3203","2","70s"
"18428","3209","3186","1","90s"
"18429","3209","3186","1","80s"
"18430","3186","3203","1","80s"
"18431","3202","3215","1","90s"
"18432","3202","3187","1","80s"
"18433","3187","3202","1","80s"
"18434","3214","3202","1","70s"
"18435","3202","3210","1","90s"
"18436","3199","3184","1","90s"
"18437","3183","3199","1","70s"
"18438","3197","3210","1","80s"
"18439","3210","3197","1","80s"
"18440","3198","3215","1","80s"
"18441","3215","3195","1","80s"
"18442","3213","3186","1","80s"
"18443","3213","3186","2","80s"
"18444","3202","3192","2","80s"
"18445","3192","3186","2","80s"
"18446","3186","3183","1","80s"
"18447","3214","3187","1","80s"
"18448","3186","3209","1","80s"
"18449","3206","3210","1","90s"
"18450","3199","3202","2","80s"
"18451","3185","3211","1","80s"
"18452","3186","3203","1","70s"
"18453","3196","3198","1","80s"
"18454","3205","3186","1","80s"
"18455","3202","3183","1","70s"
"18456","3183","3209","2","80s"
"18457","3199","3183","2","90s"
"18458","3187","3203","1","80s"
"18459","3183","3202","2","80s"
"18460","3186","3213","1","70s"
"18461","3211","3211","1","90s"
"18462","3199","3183","1","70s"
"18463","3183","3202","1","70s"
"18464","3202","3186","1","90s"
"18465","3183","3187","1","70s"
"18466","3187","3183","1","70s"
"18467","3187","3185","1","80s"
"18468","3185","3214","1","70s"
"18469","3214","3205","2","70s"
"18470","3209","3184","1","90s"
"18471","3184","3186","1","90s"
"18472","3183","3214","1","90s"
"18473","3214","3183","1","80s"
"18474","3183","3214","1","70s"
"18475","3214","3215","1","60s"
"18476","3215","3198","1","70s"
"18477","3202","3183","1","60s"
"18478","3183","3195","1","80s"
"18479","3195","3207","1","80s"
"18480","3225","3205","1","80s"
"18481","3211","3186","1","70s"
"18482","3186","3185","2","60s"
"18483","3185","3203","1","90s"
"18484","3186","3211","1","80s"
"18485","3185","3192","1","90s"
"18486","3195","3193","2","70s"
"18487","3202","3202","1","80s"
"18488","3185","3183","2","80s"
"18489","3186","3209","2","80s"
"18490","3193","3195","1","70s"
"18491","3203","3186","1","60s"
"18492","3270","3185","2","80s"
"18493","3202","3211","2","90s"
"18494","3215","3202","1","90s"
"18495","3185","3214","1","80s"
"18496","3214","3213","2","80s"
"18497","3213","3184","2","80s"
"18498","3183","3185","1","80s"
"18499","3185","3186","2","80s"
"18500","3186","3205","1","80s"
"18501","3205","3184","2","70s"
"18502","3184","3192","1","70s"
"18503","3183","3214","1","80s"
"18504","3214","3183","1","80s"
"18505","3183","3184","1","80s"
"18506","3184","3267","2","80s"
"18507","3267","3183","1","70s"
"18508","3183","3267","1","80s"
"18509","3183","3185","1","80s"
"18510","3185","3192","1","80s"
"18511","3185","3185","1","80s"
"18512","3187","3186","1","90s"
"18513","3209","3273","2","80s"
"18514","3209","3273","2","80s"
"18515","3267","3186","1","80s"
"18516","3209","3214","2","80s"
"18517","3187","3202","1","90s"
"18518","3206","3209","1","60s"
"18519","3209","3203","1","80s"
"18520","3203","3183","1","80s"
"18521","3279","3186","1","80s"
"18522","3225","3211","2","90s"
"18523","3211","3186","1","80s"
"18524","3194","3195","1","60s"
"18525","3193","3273","1","60s"
"18526","3273","3270","1","70s"
"18527","3185","3211","1","70s"
"18528","3211","3199","1","80s"
"18529","3199","3270","2","90s"
"18530","3205","3186","1","80s"
"18531","3196","3194","2","90s"
"18532","3225","3209","1","70s"
"18533","3206","3209","1","60s"
"18534","3225","3202","1","80s"
"18535","3199","3211","1","90s"
"18536","3276","3186","1","80s"
"18537","3213","3186","2","80s"
"18538","3186","3205","1","80s"
"18539","3270","3186","2","70s"
"18540","3186","3278","2","90s"
"18541","3278","3273","2","90s"
"18542","3184","3199","1","70s"
"18543","3206","3197","1","70s"
"18544","3197","3202","1","60s"
"18545","3278","3202","2","80s"
"18546","3183","3202","1","90s"
"18547","3202","3199","1","60s"
"18548","3186","3209","1","80s"
"18549","3195","3191","1","70s"
"18550","3270","3186","1","80s"
"18551","3183","3267","1","70s"
"18552","3186","3270","1","70s"
"18553","3194","3195","2","80s"
"18554","3195","3206","1","90s"
"18555","3206","3213","1","90s"
"18556","3213","3186","1","70s"
"18557","3270","3186","2","90s"
"18558","3187","3275","2","80s"
"18559","3275","3187","2","80s"
"18560","3195","3188","1","60s"
"18561","3195","3201","2","90s"
"18562","3267","3186","1","70s"
"18563","3195","3201","1","80s"
"18564","3194","3220","1","60s"
"18565","3220","3207","1","70s"
"18566","3206","3214","1","90s"
"18567","3186","3198","1","70s"
"18568","3205","3205","1","80s"
"18569","3201","3195","1","60s"
"18570","3195","3193","1","70s"
"18571","3193","3195","2","70s"
"18572","3195","3201","1","70s"
"18573","3201","3195","1","70s"
"18574","3195","3201","1","70s"
"18575","3194","3213","2","70s"
"18576","3213","3214","2","80s"
"18577","3209","3186","1","90s"
"18578","3203","3186","1","80s"
"18579","3186","3214","1","70s"
"18580","3199","3199","1","70s"
"18581","3211","3186","1","70s"
"18582","3209","3186","1","70s"
"18583","3214","3183","1","60s"
"18584","3203","3186","1","60s"
"18585","3203","3203","2","80s"
"18586","3190","3184","1","60s"
"18587","3198","3196","2","80s"
"18588","3206","3209","1","80s"
"18589","3225","3193","1","80s"
"18590","3183","3211","1","80s"
"18591","3214","3202","1","70s"
"18592","3202","3183","1","80s"
"18593","3196","3210","1","80s"
"18594","3185","3192","1","70s"
"18595","3192","3186","2","70s"
"18596","3186","3213","2","70s"
"18597","3187","3202","1","70s"
"18598","3202","3184","1","80s"
"18599","3184","3187","1","80s"
"18600","3184","3203","2","80s"
"18601","3195","3215","2","80s"
"18602","3207","3195","1","80s"
"18603","3207","3195","1","80s"
"18604","3195","3194","1","70s"
"18605","3194","3195","1","80s"
"18606","3195","3207","2","70s"
"18607","3207","3195","1","70s"
"18608","3183","3187","1","80s"
"18609","3187","3202","1","90s"
"18610","3202","3203","2","80s"
"18611","3213","3186","1","60s"
"18612","3276","3186","1","70s"
"18613","3211","3186","1","70s"
"18614","3278","3272","1","70s"
"18615","3203","3186","1","80s"
"18616","3199","3185","1","70s"
"18617","3279","3185","1","80s"
"18618","3202","3203","2","80s"
"18619","3192","3186","1","80s"
"18620","3205","3211","1","80s"
"18621","3214","3183","1","80s"
"18622","3183","3202","1","70s"
"18623","3202","3183","1","70s"
"18624","3183","3202","1","80s"
"18625","3202","3201","1","70s"
"18626","3201","3195","1","70s"
"18627","3183","3214","1","70s"
"18628","3202","3203","1","70s"
"18629","3195","3194","1","90s"
"18630","3194","3195","1","60s"
"18631","3195","3213","1","70s"
"18632","3213","3213","1","70s"
"18633","3213","3183","2","60s"
"18634","3183","3185","1","70s"
"18635","3183","3199","2","80s"
"18636","3184","3183","1","80s"
"18637","3183","3270","1","70s"
"18638","3270","3187","1","80s"
"18639","3211","3193","1","70s"
"18640","3185","3279","1","70s"
"18641","3186","3267","1","70s"
"18642","3186","3203","1","60s"
"18643","3186","3270","1","60s"
"18644","3210","3196","1","70s"
"18645","3197","3195","1","60s"
"18646","3203","3186","1","80s"
"18647","3209","3186","1","70s"
"18648","3267","3183","1","70s"
"18649","3183","3214","1","70s"
"18650","3211","3203","2","80s"
"18651","3203","3186","2","70s"
"18652","3270","3186","2","80s"
"18653","3276","3202","2","80s"
"18654","3202","3276","2","80s"
"18655","3276","3186","1","80s"
"18656","3186","3209","1","90s"
"18657","3183","3183","1","80s"
"18658","3183","3267","1","80s"
"18659","3267","3183","2","80s"
"18660","3279","3214","1","90s"
"18661","3214","3185","1","70s"
"18662","3185","3276","1","70s"
"18663","3276","3186","2","90s"
"18664","3194","3195","1","80s"
"18665","3206","3272","1","60s"
"18666","3205","3186","1","80s"
"18667","3194","3186","1","90s"
"18668","3203","3206","1","70s"
"18669","3197","3202","1","80s"
"18670","3185","3278","1","80s"
"18671","3186","3203","1","80s"
"18672","3187","3214","1","80s"
"18673","3214","3213","2","80s"
"18674","3213","3214","2","80s"
"18675","3273","3203","2","90s"
"18676","3183","3214","2","80s"
"18677","3214","3183","1","80s"
"18678","3202","3214","1","90s"
"18679","3186","3225","1","70s"
"18680","3225","3183","1","80s"
"18681","3276","3185","1","70s"
